,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
70,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,6860.0,6958.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,70
71,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,6958.0,7056.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,71
72,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7056.0,7154.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,72
73,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7154.0,7252.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,73
74,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7252.0,7350.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,74
75,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7350.0,7448.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,75
76,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7448.0,7546.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,76
77,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7546.0,7644.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,77
78,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7644.0,7742.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,78
79,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7742.0,7840.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,79
80,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7840.0,7938.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,80
81,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,7938.0,8036.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,81
82,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8036.0,8134.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,82
83,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8134.0,8232.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,83
84,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8232.0,8330.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,84
85,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8330.0,8428.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,85
86,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8428.0,8526.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,86
87,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8526.0,8624.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,87
88,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8624.0,8722.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,88
89,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8722.0,8820.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,89
90,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8820.0,8918.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,90
91,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,8918.0,9016.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,91
92,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9016.0,9114.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,92
93,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9114.0,9212.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,93
94,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9212.0,9310.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,94
95,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9310.0,9408.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,95
96,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9408.0,9506.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,96
97,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9506.0,9604.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,97
98,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9604.0,9702.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,98
99,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9702.0,9800.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,99
100,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9800.0,9898.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,100
101,skip_connect,1_4,skip_connect,0_1,2_3,dil_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,98,9898.0,9996.0,92.8473,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,2025,success,101
0,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,0.0,98.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,0
1,skip_connect,1_4,max_pool_3x3,0_1,1_4,dil_conv_5x5,1_2,0_3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,0_1,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,skip_connect,98,98.0,196.0,92.45807,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,1
2,skip_connect,3_4,sep_conv_5x5,0_1,0_4,max_pool_3x3,1_2,0_1,max_pool_3x3,skip_connect,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,skip_connect,0_1,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,98,196.0,294.0,93.17707,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,4321,success,2
3,sep_conv_3x3,0_1,sep_conv_5x5,0_3,2_3,max_pool_3x3,0_2,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,1_2,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,294.0,392.0,92.834114,skip_connect,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,3
4,max_pool_3x3,1_2,sep_conv_5x5,1_3,2_3,skip_connect,0_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,0_1,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,98,392.0,490.0,92.86784,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,4321,success,4
5,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,490.0,588.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,5
6,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,588.0,686.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,6
7,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,686.0,784.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,7
8,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,784.0,882.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,8
9,avg_pool_3x3,1_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,avg_pool_3x3,98,882.0,980.0,93.193665,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,4321,success,9
