,subsample,booster,gamma,nrounds,colsample_bylevel,eta,lambda,num.impute.selected.cpo,colsample_bytree,alpha,max_depth,min_child_weight,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),skip_drop,rate_drop,seed,status,config_id
8,0.6957248632542056,gblinear,0.0183156389,806,0.505,0.0301973834,9.978068799989819,impute.median,0.505,0.2696625436978414,8,20.0855369232,1.0,10,266.6666666666667,300.0,0.59929746,0.5,0.5,42,success,8
9,0.8326183461994312,gblinear,0.0183156389,8,0.505,0.0301973834,0.0032169230553766763,impute.mean,0.505,22.4891036199694,8,20.0855369232,1.0,10,300.0,333.3333333333333,0.09146211,0.5,0.5,42,success,9
10,0.39766216784938,gblinear,0.0183156389,9,0.505,0.0301973834,0.5773968157096951,impute.hist,0.505,19.33298263906127,8,20.0855369232,1.0,10,333.3333333333333,366.66666666666663,0.092529655,0.5,0.5,42,success,10
11,0.5156895072262486,dart,0.018546713067431317,18,0.6993571713269586,0.020714816309950937,0.06211108820662007,impute.mean,0.6339797671876995,0.0031107198094901317,6.0,127.43299004926938,1.0,10,366.66666666666663,399.99999999999994,0.09589006,0.3810212260964825,0.3618126105533904,42,success,11
12,0.9177226216368464,gblinear,0.0183156389,484,0.505,0.0301973834,0.037710355537029464,impute.hist,0.505,49.52673652237429,8,20.0855369232,1.0,10,399.99999999999994,433.33333333333326,0.09616149,0.5,0.5,42,success,12
13,0.7452011702430961,dart,0.009975113136410039,36,0.1054270525319643,0.5057143857023655,0.015500036613990726,impute.hist,0.5834273732524771,147.31895192746697,5.0,56.49081843325602,1.0,10,433.33333333333326,466.6666666666666,0.09281193,0.45577628983361107,0.1767727829392317,42,success,13
14,0.7475166603558431,gbtree,0.08439105118877387,240,0.6533481355392718,0.0016468519014452912,0.30767957771878235,impute.median,0.051198032123273556,0.9193130886597374,3.0,4.845724430691975,1.0,10,466.6666666666666,499.9999999999999,0.87867415,0.5,0.5,42,success,14
15,0.1930626709502965,gblinear,0.0183156389,246,0.505,0.0301973834,0.009934930082631481,impute.mean,0.505,3.1107254286931796,8,20.0855369232,1.0,10,499.9999999999999,533.3333333333333,0.08813812,0.5,0.5,42,success,15
16,0.36285339728307553,gblinear,0.0183156389,244,0.505,0.0301973834,0.9103370730685217,impute.median,0.505,0.0029605349038754726,8,20.0855369232,1.0,10,533.3333333333333,566.6666666666666,0.9469525,0.5,0.5,42,success,16
17,0.4121828240813534,dart,0.05452946385392403,8,0.9589736211090308,0.026679069325386884,0.0029036694882411704,impute.mean,0.4957999244109757,2.7297027848862307,8.0,18.064661097062626,1.0,10,566.6666666666666,600.0,0.54037607,0.7827352272502862,0.9378264549749828,42,success,17
18,0.6503892453793626,gbtree,0.07395545245727517,9,0.8853042542531491,0.1309483898137047,0.010293834552729746,impute.mean,0.10080379576595608,0.011908119558742986,6.0,17.017505845409975,1.0,10,600.0,633.3333333333334,0.6958977,0.5,0.5,42,success,18
19,0.38250403282179035,gbtree,0.33699432137232543,8,0.8289016902754796,0.36635083652383843,0.16723789231690314,impute.hist,0.6048320038656301,0.00487037560834532,3.0,11.70103669528503,1.0,10,633.3333333333334,666.6666666666667,0.8509453,0.5,0.5,42,success,19
20,0.34027809678270426,dart,0.023472372908258692,100,0.03139595908152712,0.2964263377686013,0.0064963632801407056,impute.mean,0.5584957821036589,11.149128155948798,2.0,38.00396661057831,1.0,10,666.6666666666667,700.0000000000001,0.8060815,0.8961607718397667,0.10857574113544355,42,success,20
