,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,seed,status,config_id,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9
32,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,1_3,0_1,0_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,98,3136.0,3234.0,92.76074,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,32,dil_conv_3x3,max_pool_3x3,max_pool_3x3
33,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,3234.0,3332.0,92.47475,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,33,max_pool_3x3,max_pool_3x3,skip_connect
34,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,3332.0,3430.0,92.28534,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,34,max_pool_3x3,max_pool_3x3,sep_conv_5x5
35,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,3430.0,3528.0,91.690956,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,35,dil_conv_3x3,max_pool_3x3,dil_conv_5x5
36,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,98,3528.0,3626.0,92.837654,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,36,max_pool_3x3,max_pool_3x3,sep_conv_5x5
37,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,3626.0,3724.0,92.18453,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,37,dil_conv_3x3,max_pool_3x3,skip_connect
38,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,sep_conv_5x5,98,3724.0,3822.0,92.78992,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,skip_connect,4321,success,38,max_pool_3x3,max_pool_3x3,dil_conv_5x5
39,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,98,3822.0,3920.0,93.34956,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,4321,success,39,max_pool_3x3,max_pool_3x3,sep_conv_3x3
40,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,skip_connect,98,3920.0,4018.0,92.81599,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,skip_connect,4321,success,40,max_pool_3x3,max_pool_3x3,sep_conv_3x3
41,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,4018.0,4116.0,91.96436,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,41,dil_conv_3x3,max_pool_3x3,skip_connect
42,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,1_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,98,4116.0,4214.0,92.75229,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,42,dil_conv_5x5,max_pool_3x3,max_pool_3x3
43,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,98,4214.0,4312.0,93.24966,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,dil_conv_3x3,dil_conv_5x5,4321,success,43,max_pool_3x3,max_pool_3x3,max_pool_3x3
44,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,98,4312.0,4410.0,92.211555,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,44,skip_connect,max_pool_3x3,dil_conv_3x3
45,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,1_3,0_1,0_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,4410.0,4508.0,92.94846,skip_connect,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,45,sep_conv_5x5,max_pool_3x3,max_pool_3x3
46,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,4508.0,4606.0,92.155426,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,46,max_pool_3x3,max_pool_3x3,dil_conv_5x5
47,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,98,4606.0,4704.0,92.51932,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,47,max_pool_3x3,max_pool_3x3,dil_conv_5x5
48,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,98,4704.0,4802.0,92.916016,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,48,max_pool_3x3,max_pool_3x3,skip_connect
49,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,4802.0,4900.0,91.967995,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,49,dil_conv_3x3,max_pool_3x3,avg_pool_3x3
50,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,98,4900.0,4998.0,93.20915,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,4321,success,50,max_pool_3x3,max_pool_3x3,sep_conv_3x3
51,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,4998.0,5096.0,92.83852,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,51,max_pool_3x3,max_pool_3x3,skip_connect
52,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,98,5096.0,5194.0,93.38875,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,4321,success,52,max_pool_3x3,max_pool_3x3,sep_conv_3x3
53,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,1_3,0_1,0_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,98,5194.0,5292.0,93.14388,skip_connect,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,53,dil_conv_5x5,max_pool_3x3,max_pool_3x3
54,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,98,5292.0,5390.0,92.52585,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,54,max_pool_3x3,max_pool_3x3,dil_conv_5x5
55,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,skip_connect,98,5390.0,5488.0,92.79123,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,skip_connect,4321,success,55,max_pool_3x3,max_pool_3x3,max_pool_3x3
56,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,98,5488.0,5586.0,92.896835,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,skip_connect,avg_pool_3x3,4321,success,56,max_pool_3x3,max_pool_3x3,max_pool_3x3
57,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,5586.0,5684.0,92.89581,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,57,max_pool_3x3,max_pool_3x3,dil_conv_3x3
58,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,98,5684.0,5782.0,93.29305,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,dil_conv_3x3,dil_conv_5x5,4321,success,58,max_pool_3x3,max_pool_3x3,avg_pool_3x3
59,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,skip_connect,98,5782.0,5880.0,92.974335,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3,skip_connect,4321,success,59,max_pool_3x3,max_pool_3x3,sep_conv_5x5
60,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,5880.0,5978.0,92.22199,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,60,max_pool_3x3,max_pool_3x3,dil_conv_5x5
61,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,98,5978.0,6076.0,93.047775,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_5x5,4321,success,61,max_pool_3x3,max_pool_3x3,sep_conv_3x3
62,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,98,6076.0,6174.0,91.98708,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,62,skip_connect,max_pool_3x3,dil_conv_5x5
63,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,6174.0,6272.0,91.94923,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,63,dil_conv_3x3,max_pool_3x3,sep_conv_5x5
64,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,98,6272.0,6370.0,91.96056,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,64,dil_conv_3x3,max_pool_3x3,sep_conv_5x5
65,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,98,6370.0,6468.0,92.2002,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,65,skip_connect,max_pool_3x3,avg_pool_3x3
66,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,0_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,6468.0,6566.0,92.03779,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,66,skip_connect,max_pool_3x3,sep_conv_3x3
67,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_3x3,0_2,2_3,2_3,0_1,1_3,1_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,98,6566.0,6664.0,92.71954,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,67,dil_conv_5x5,max_pool_3x3,max_pool_3x3
68,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,98,6664.0,6762.0,92.90203,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,68,max_pool_3x3,max_pool_3x3,sep_conv_3x3
69,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,98,6762.0,6860.0,93.04303,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,skip_connect,avg_pool_3x3,4321,success,69,max_pool_3x3,max_pool_3x3,avg_pool_3x3
70,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,6860.0,6958.0,92.60041,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,skip_connect,avg_pool_3x3,4321,success,70,max_pool_3x3,max_pool_3x3,max_pool_3x3
71,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,0_1,0_3,1_3,0_1,0_3,0_4,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,98,6958.0,7056.0,92.8397,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,skip_connect,sep_conv_5x5,4321,success,71,max_pool_3x3,max_pool_3x3,max_pool_3x3
72,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,0_1,0_2,1_2,1_2,1_3,0_3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,98,7056.0,7154.0,92.69755,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,4321,success,72,max_pool_3x3,max_pool_3x3,skip_connect
