,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
41,dil_conv_3x3,0_3,max_pool_3x3,0_3,0_4,max_pool_3x3,0_2,0_1,avg_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,skip_connect,skip_connect,max_pool_3x3,98,4018.0,4116.0,92.669785,sep_conv_3x3,avg_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,41
42,max_pool_3x3,2_3,skip_connect,1_3,3_4,dil_conv_3x3,0_2,1_2,dil_conv_5x5,sep_conv_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,1_2,avg_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,98,4116.0,4214.0,92.72187,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0,success,42
43,avg_pool_3x3,1_4,max_pool_3x3,0_3,2_3,max_pool_3x3,1_2,0_1,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,skip_connect,max_pool_3x3,98,4214.0,4312.0,92.45215,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,0,success,43
44,max_pool_3x3,2_3,avg_pool_3x3,1_3,1_3,sep_conv_3x3,0_2,0_1,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,sep_conv_5x5,skip_connect,dil_conv_5x5,dil_conv_5x5,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,98,4312.0,4410.0,92.87425,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0,success,44
45,sep_conv_3x3,2_3,dil_conv_3x3,0_1,1_3,skip_connect,1_2,1_3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0_2,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,skip_connect,98,4410.0,4508.0,92.78865,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,0,success,45
46,dil_conv_5x5,1_2,sep_conv_3x3,0_3,2_4,max_pool_3x3,0_2,0_2,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,0_1,skip_connect,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4508.0,4606.0,93.01382,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,0,success,46
47,dil_conv_5x5,0_1,skip_connect,1_3,0_4,sep_conv_3x3,0_2,0_1,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0_1,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,skip_connect,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,98,4606.0,4704.0,93.30528,max_pool_3x3,skip_connect,skip_connect,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,47
48,max_pool_3x3,2_3,sep_conv_3x3,0_3,1_3,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_1,sep_conv_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,98,4704.0,4802.0,92.32591,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,0,success,48
49,max_pool_3x3,0_2,max_pool_3x3,2_3,1_4,max_pool_3x3,1_2,0_2,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,1_2,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,98,4802.0,4900.0,91.76114,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,0,success,49
50,dil_conv_3x3,0_2,sep_conv_3x3,1_3,2_3,max_pool_3x3,0_2,0_1,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,1_2,skip_connect,max_pool_3x3,avg_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,98,4900.0,4998.0,92.84899,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,0,success,50
51,avg_pool_3x3,2_3,skip_connect,1_3,3_4,dil_conv_3x3,1_2,0_1,sep_conv_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,4998.0,5096.0,92.090385,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,0,success,51
52,sep_conv_5x5,0_2,skip_connect,1_3,2_3,avg_pool_3x3,0_2,0_1,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0_1,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,98,5096.0,5194.0,92.31235,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0,success,52
53,dil_conv_5x5,2_4,avg_pool_3x3,0_2,0_3,max_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,0_1,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,5194.0,5292.0,92.78761,dil_conv_5x5,skip_connect,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0,success,53
54,sep_conv_5x5,1_4,dil_conv_3x3,0_1,0_4,avg_pool_3x3,1_2,0_3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,1_2,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,98,5292.0,5390.0,92.467896,sep_conv_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,0,success,54
55,avg_pool_3x3,0_2,dil_conv_3x3,2_3,1_4,max_pool_3x3,0_2,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,1_2,sep_conv_3x3,sep_conv_3x3,dil_conv_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,5390.0,5488.0,91.189354,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,55
56,dil_conv_3x3,0_3,sep_conv_3x3,0_3,1_4,max_pool_3x3,0_2,1_3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_2,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_5x5,avg_pool_3x3,98,5488.0,5586.0,93.05178,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,56
57,sep_conv_3x3,1_2,avg_pool_3x3,1_2,2_4,sep_conv_5x5,1_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,98,5586.0,5684.0,92.12464,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,dil_conv_3x3,avg_pool_3x3,dil_conv_5x5,0,success,57
58,max_pool_3x3,2_3,sep_conv_5x5,0_1,1_2,dil_conv_5x5,0_2,2_3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,0_2,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,dil_conv_3x3,98,5684.0,5782.0,93.28412,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,0,success,58
59,sep_conv_5x5,0_3,sep_conv_3x3,2_3,1_3,max_pool_3x3,1_2,2_3,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,skip_connect,dil_conv_5x5,98,5782.0,5880.0,92.80861,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,0,success,59
60,dil_conv_3x3,1_2,avg_pool_3x3,1_2,1_2,max_pool_3x3,0_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,1_2,sep_conv_3x3,skip_connect,dil_conv_5x5,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,98,5880.0,5978.0,93.10384,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,0,success,60
61,sep_conv_5x5,0_4,avg_pool_3x3,0_3,3_4,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,98,5978.0,6076.0,92.13324,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,0,success,61
62,avg_pool_3x3,1_4,dil_conv_5x5,0_2,0_2,max_pool_3x3,0_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,1_2,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,98,6076.0,6174.0,93.16921,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,max_pool_3x3,skip_connect,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,0,success,62
63,avg_pool_3x3,1_4,avg_pool_3x3,2_3,0_1,max_pool_3x3,1_2,0_3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,1_2,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,6174.0,6272.0,92.12439,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,0,success,63
64,dil_conv_3x3,0_1,max_pool_3x3,1_3,2_3,dil_conv_3x3,0_2,1_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0_1,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,98,6272.0,6370.0,92.544495,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,64
65,max_pool_3x3,0_2,avg_pool_3x3,0_3,2_3,max_pool_3x3,0_2,1_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,avg_pool_3x3,sep_conv_3x3,98,6370.0,6468.0,92.45203,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,0,success,65
66,avg_pool_3x3,0_3,sep_conv_5x5,0_1,0_3,avg_pool_3x3,0_2,0_2,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,1_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,6468.0,6566.0,92.0124,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,66
67,dil_conv_5x5,2_3,max_pool_3x3,1_2,0_2,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,0_1,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,98,6566.0,6664.0,92.12533,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_3x3,skip_connect,0,success,67
68,avg_pool_3x3,1_4,sep_conv_3x3,2_3,1_3,max_pool_3x3,0_2,0_3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,0_1,sep_conv_3x3,sep_conv_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,98,6664.0,6762.0,92.51119,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,68
69,dil_conv_5x5,0_1,sep_conv_5x5,0_3,1_3,max_pool_3x3,1_2,1_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,0_1,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,98,6762.0,6860.0,93.34358,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,0,success,69
70,sep_conv_5x5,2_4,dil_conv_5x5,0_3,2_3,max_pool_3x3,0_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,dil_conv_3x3,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,98,6860.0,6958.0,92.02486,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,0,success,70
71,dil_conv_5x5,3_4,max_pool_3x3,2_3,0_3,max_pool_3x3,1_2,0_2,skip_connect,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,0_1,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,98,6958.0,7056.0,92.901855,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,0,success,71
72,dil_conv_5x5,1_3,skip_connect,1_3,3_4,avg_pool_3x3,0_2,0_2,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,0_1,skip_connect,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,98,7056.0,7154.0,93.13465,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,72
73,max_pool_3x3,0_2,dil_conv_3x3,0_2,1_4,max_pool_3x3,0_2,0_2,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,1_2,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,7154.0,7252.0,92.02341,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0,success,73
74,max_pool_3x3,0_1,avg_pool_3x3,1_2,1_2,sep_conv_5x5,0_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,0_2,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,skip_connect,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,98,7252.0,7350.0,92.425735,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,0,success,74
75,dil_conv_3x3,2_4,skip_connect,1_2,0_2,dil_conv_5x5,1_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,7350.0,7448.0,92.41439,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,0,success,75
76,sep_conv_3x3,0_3,max_pool_3x3,1_3,2_3,avg_pool_3x3,0_2,2_3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,0_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,sep_conv_3x3,98,7448.0,7546.0,92.33569,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,76
77,sep_conv_5x5,0_4,max_pool_3x3,2_3,1_4,max_pool_3x3,1_2,2_3,skip_connect,skip_connect,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,1_2,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,98,7546.0,7644.0,92.51107,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,0,success,77
78,dil_conv_3x3,0_2,sep_conv_3x3,0_1,2_3,dil_conv_5x5,0_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,0_1,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,dil_conv_5x5,98,7644.0,7742.0,93.19945,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0,success,78
79,dil_conv_3x3,0_2,max_pool_3x3,2_3,0_3,max_pool_3x3,1_2,0_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1_2,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,98,7742.0,7840.0,92.67749,max_pool_3x3,dil_conv_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0,success,79
80,skip_connect,0_3,skip_connect,0_1,1_4,skip_connect,0_2,1_2,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,0_1,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,98,7840.0,7938.0,93.13039,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,80
81,sep_conv_5x5,1_3,sep_conv_3x3,0_2,0_1,max_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,1_2,sep_conv_5x5,skip_connect,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,7938.0,8036.0,93.12062,sep_conv_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0,success,81
